transaction_id,date,customer_age,gender,region,product_category,quantity,unit_price,total_sales,payment_method,customer_rating
TXN00798,2023-10-18 09:33:41.621621,64.0,Male,West,Clothing,2,999,4963.28,Debit Card,4
TXN00799,2023-10-18 18:18:22.702702,52.0,Female,West,Electronics,7,1499,4231.72,UPI,5
TXN00800,2023-10-19 03:03:03.783783,36.0,Female,East,Groceries,2,199,4233.33,UPI,4
TXN00801,2023-10-19 11:47:44.864864,,Female,West,Groceries,1,999,5250.88,Cash,4
TXN00802,2023-10-19 20:32:25.945945,25.0,Female,East,Groceries,7,999,3622.03,Cash,1
TXN00803,2023-10-20 05:17:07.027027,43.0,Female,West,Electronics,5,2999,4307.66,Credit Card,5
TXN00804,2023-10-20 14:01:48.108108,66.0,Female,East,Groceries,1,999,3682.25,UPI,4
TXN00805,2023-10-20 22:46:29.189189,,Male,West,Electronics,4,2999,3713.36,Debit Card,1
TXN00806,2023-10-21 07:31:10.270270,,Female,North,Groceries,4,199,3853.73,Cash,4
TXN00807,2023-10-21 16:15:51.351351,47.0,Female,South,Electronics,7,199,4448.79,Cash,4
TXN00808,2023-10-22 01:00:32.432432,24.0,Female,North,Sports,9,1499,3663.8,UPI,2
TXN00809,2023-10-22 09:45:13.513513,20.0,Female,South,Groceries,2,2999,5606.45,Cash,3
TXN00810,2023-10-22 18:29:54.594594,18.0,Female,South,Groceries,1,2999,3198.04,Cash,2
TXN00811,2023-10-23 03:14:35.675675,53.0,Female,East,Clothing,2,499,3990.7,Debit Card,4
TXN00812,2023-10-23 11:59:16.756756,42.0,Male,South,Electronics,7,499,3707.5,UPI,4
TXN00813,2023-10-23 20:43:57.837837,54.0,Male,North,Clothing,6,1499,5820.62,Cash,4
TXN00814,2023-10-24 05:28:38.918918,18.0,Male,North,Sports,4,199,4420.14,UPI,5
TXN00815,2023-10-24 14:13:20.000000,32.0,Male,West,Sports,1,4999,5355.67,Cash,5
TXN00816,2023-10-24 22:58:01.081081,54.0,Male,North,Electronics,1,499,2536.17,Debit Card,4
TXN00817,2023-10-25 07:42:42.162162,30.0,Male,West,Groceries,5,999,4499.1,UPI,1
TXN00818,2023-10-25 16:27:23.243243,57.0,Female,,Groceries,1,199,5196.39,Cash,4
TXN00819,2023-10-26 01:12:04.324324,25.0,Female,North,Groceries,7,4999,4292.16,Debit Card,4
TXN00820,2023-10-26 09:56:45.405405,,Female,,Electronics,1,999,5393.34,Cash,4
TXN00821,2023-10-26 18:41:26.486486,26.0,Female,North,Electronics,1,9999,3620.64,UPI,4
TXN00822,2023-10-27 03:26:07.567567,18.0,Female,North,Clothing,2,2999,15955.849050360743,Cash,4
TXN00823,2023-10-27 12:10:48.648648,53.0,Female,West,Furniture,3,199,6774.77,UPI,5
TXN00824,2023-10-27 20:55:29.729729,52.0,Male,South,Groceries,1,9999,3793.62,UPI,2
TXN00825,2023-10-28 05:40:10.810810,19.0,Female,North,Groceries,9,1499,3701.04,Cash,4
TXN00826,2023-10-28 14:24:51.891891,57.0,Male,East,Sports,8,2999,5827.79,Debit Card,1
TXN00827,2023-10-28 23:09:32.972972,40.0,Male,South,Groceries,5,2999,5969.12,Credit Card,5
TXN00828,2023-10-29 07:54:14.054054,26.0,Female,South,Sports,2,999,3614.4,Debit Card,2
TXN00829,2023-10-29 16:38:55.135135,51.0,Female,South,Groceries,5,9999,3729.39,Debit Card,2
TXN00830,2023-10-30 01:23:36.216216,63.0,Female,West,Electronics,6,2999,3884.4,Cash,3
TXN00831,2023-10-30 10:08:17.297297,31.0,Female,East,Sports,1,499,2694.22,Debit Card,4
TXN00832,2023-10-30 18:52:58.378378,21.0,Female,South,Groceries,4,199,3171.11,Debit Card,3
TXN00833,2023-10-31 03:37:39.459459,47.0,Female,North,Electronics,9,499,3075.36,Credit Card,4
TXN00834,2023-10-31 12:22:20.540540,48.0,Female,North,Clothing,2,999,3340.07,Debit Card,4
TXN00835,2023-10-31 21:07:01.621621,55.0,Male,West,Electronics,5,4999,4161.15,Credit Card,1
TXN00836,2023-11-01 05:51:42.702702,28.0,Female,North,Groceries,1,999,4462.32,Cash,3
TXN00837,2023-11-01 14:36:23.783783,52.0,Female,South,Sports,4,199,5936.56,Credit Card,5
TXN00838,2023-11-01 23:21:04.864864,25.0,Male,North,Sports,4,2999,3081.84,UPI,4
TXN00839,2023-11-02 08:05:45.945945,20.0,Female,South,Sports,6,9999,5302.44,UPI,4
TXN00840,2023-11-02 16:50:27.027027,31.0,Female,North,Electronics,9,9999,3960.33,Credit Card,4
TXN00841,2023-11-03 01:35:08.108108,30.0,Male,East,Clothing,3,1499,4144.6,UPI,3
TXN00842,2023-11-03 10:19:49.189189,62.0,Female,West,Electronics,9,999,4955.8,Cash,2
TXN00843,2023-11-03 19:04:30.270270,,Female,West,Sports,6,199,2942.55,UPI,3
TXN00844,2023-11-04 03:49:11.351351,51.0,Female,East,Clothing,7,1499,4628.3,Credit Card,5
TXN00845,2023-11-04 12:33:52.432432,62.0,Female,East,Groceries,2,2999,4386.43,Cash,5
TXN00846,2023-11-04 21:18:33.513513,36.0,Female,West,Groceries,6,4999,4751.55,UPI,4
TXN00847,2023-11-05 06:03:14.594594,55.0,Female,East,Clothing,6,999,4523.87,Cash,1
TXN00848,2023-11-05 14:47:55.675675,33.0,Male,South,Clothing,2,4999,6949.94,Credit Card,2
TXN00849,2023-11-05 23:32:36.756756,19.0,Female,North,Sports,2,199,3485.73,UPI,3
TXN00850,2023-11-06 08:17:17.837837,57.0,Female,West,Sports,2,4999,3605.28,Cash,4
TXN00851,2023-11-06 17:01:58.918918,34.0,Male,East,Clothing,1,4999,3502.08,Cash,2
TXN00852,2023-11-07 01:46:40.000000,51.0,Male,,Groceries,5,199,3577.87,UPI,5
TXN00853,2023-11-07 10:31:21.081081,59.0,Female,West,Sports,8,199,3486.13,Cash,4
TXN00854,2023-11-07 19:16:02.162162,33.0,Male,East,Electronics,2,999,5531.7,Cash,5
TXN00855,2023-11-08 04:00:43.243243,55.0,Female,West,Clothing,5,4999,5790.96,Credit Card,5
TXN00856,2023-11-08 12:45:24.324324,19.0,Female,East,Electronics,8,1499,3560.76,Credit Card,5
TXN00857,2023-11-08 21:30:05.405405,19.0,Male,West,Groceries,5,199,3267.76,Credit Card,4
TXN00858,2023-11-09 06:14:46.486486,43.0,Female,South,Electronics,2,2999,4727.99,Credit Card,4
TXN00859,2023-11-09 14:59:27.567567,30.0,Female,South,Clothing,3,4999,3581.51,Credit Card,4
TXN00860,2023-11-09 23:44:08.648648,64.0,Male,North,Electronics,6,199,4908.88,Credit Card,4
TXN00861,2023-11-10 08:28:49.729729,48.0,Male,West,Groceries,5,1499,4427.27,UPI,4
TXN00862,2023-11-10 17:13:30.810810,51.0,Male,North,Sports,4,9999,2502.37,Credit Card,5
TXN00863,2023-11-11 01:58:11.891891,56.0,Male,West,Furniture,4,999,5933.21,Cash,4
TXN00864,2023-11-11 10:42:52.972972,20.0,Female,East,Furniture,5,4999,6211.38,UPI,5
TXN00865,2023-11-11 19:27:34.054054,25.0,Male,East,Groceries,2,9999,3513.68,Cash,5
TXN00866,2023-11-12 04:12:15.135135,40.0,Male,North,Electronics,9,199,3765.77,Credit Card,3
TXN00867,2023-11-12 12:56:56.216216,31.0,Male,West,Electronics,2,199,4520.17,Credit Card,2
TXN00868,2023-11-12 21:41:37.297297,44.0,Male,North,Sports,2,2999,4574.59,Cash,4
TXN00869,2023-11-13 06:26:18.378378,46.0,Male,South,Clothing,9,2999,4937.57,Cash,4
TXN00870,2023-11-13 15:10:59.459459,56.0,Female,North,Electronics,3,4999,6451.43,Cash,5
TXN00871,2023-11-13 23:55:40.540540,56.0,Male,North,Groceries,7,9999,4001.82,Debit Card,4
TXN00872,2023-11-14 08:40:21.621621,18.0,Female,East,Clothing,4,9999,3305.91,Debit Card,4
TXN00873,2023-11-14 17:25:02.702702,34.0,Male,North,Clothing,6,199,2655.16,Debit Card,4
TXN00874,2023-11-15 02:09:43.783783,58.0,Male,West,Sports,4,4999,3381.36,Debit Card,1
TXN00875,2023-11-15 10:54:24.864864,47.0,Male,East,Sports,7,199,4162.9,UPI,4
TXN00876,2023-11-15 19:39:05.945945,,Male,North,Clothing,1,2999,6209.9,Credit Card,5
TXN00877,2023-11-16 04:23:47.027027,38.0,Male,South,Sports,3,1499,3620.28,Cash,3
TXN00878,2023-11-16 13:08:28.108108,36.0,Male,North,Groceries,3,499,4450.64,Credit Card,4
TXN00879,2023-11-16 21:53:09.189189,36.0,Male,North,Groceries,1,499,4181.61,Cash,4
TXN00880,2023-11-17 06:37:50.270270,42.0,Male,North,Electronics,6,199,5531.0,Credit Card,3
TXN00881,2023-11-17 15:22:31.351351,39.0,Female,East,Electronics,9,9999,7030.16,UPI,2
TXN00882,2023-11-18 00:07:12.432432,48.0,Male,West,Groceries,8,2999,3605.43,Debit Card,5
TXN00883,2023-11-18 08:51:53.513513,,Female,South,Sports,7,999,3651.83,Credit Card,4
TXN00884,2023-11-18 17:36:34.594594,40.0,Male,North,Groceries,8,999,5369.46,Cash,3
TXN00885,2023-11-19 02:21:15.675675,49.0,Female,West,Electronics,6,499,4963.72,Credit Card,3
TXN00886,2023-11-19 11:05:56.756756,27.0,Male,West,Electronics,9,1499,6268.31,UPI,4
TXN00887,2023-11-19 19:50:37.837837,27.0,Male,East,Furniture,3,499,4854.0,UPI,4
TXN00888,2023-11-20 04:35:18.918918,53.0,Male,South,Electronics,9,199,3797.59,Credit Card,4
TXN00889,2023-11-20 13:20:00.000000,25.0,Female,East,Groceries,4,1499,4861.53,Debit Card,2
TXN00890,2023-11-20 22:04:41.081081,69.0,Female,West,Electronics,7,999,5441.75,Cash,5
TXN00891,2023-11-21 06:49:22.162162,37.0,Female,West,Electronics,9,9999,13023.905668268691,UPI,4
TXN00892,2023-11-21 15:34:03.243243,49.0,Female,West,Groceries,2,2999,4768.15,UPI,3
TXN00893,2023-11-22 00:18:44.324324,67.0,Male,East,Groceries,2,2999,5394.68,Credit Card,4
TXN00894,2023-11-22 09:03:25.405405,31.0,Male,South,Clothing,9,199,5509.61,UPI,4
TXN00895,2023-11-22 17:48:06.486486,67.0,Male,North,Electronics,3,499,5748.02,UPI,5
TXN00896,2023-11-23 02:32:47.567567,45.0,Female,East,Furniture,9,199,4926.56,Cash,5
TXN00897,2023-11-23 11:17:28.648648,63.0,Male,West,Electronics,5,2999,4012.83,Debit Card,3
TXN00898,2023-11-23 20:02:09.729729,69.0,Female,East,Groceries,6,999,4364.32,Cash,5
TXN00899,2023-11-24 04:46:50.810810,41.0,Female,West,Sports,2,2999,5551.29,Debit Card,5
TXN00900,2023-11-24 13:31:31.891891,32.0,Female,North,Electronics,8,1499,3285.03,Cash,5
TXN00901,2023-11-24 22:16:12.972972,39.0,Female,North,Sports,9,9999,4612.91,Credit Card,3
TXN00902,2023-11-25 07:00:54.054054,47.0,Female,South,Electronics,2,9999,3759.46,UPI,4
TXN00903,2023-11-25 15:45:35.135135,21.0,Male,West,Groceries,6,4999,4232.19,Debit Card,3
TXN00904,2023-11-26 00:30:16.216216,30.0,Female,South,Clothing,6,2999,5631.87,Credit Card,5
TXN00905,2023-11-26 09:14:57.297297,40.0,Female,South,Sports,8,2999,4414.03,UPI,1
TXN00906,2023-11-26 17:59:38.378378,25.0,Male,North,Clothing,5,9999,4252.01,UPI,4
TXN00907,2023-11-27 02:44:19.459459,35.0,Female,East,Clothing,9,4999,2676.96,UPI,3
TXN00908,2023-11-27 11:29:00.540540,29.0,Female,East,Sports,1,1499,5035.8,Cash,3
TXN00909,2023-11-27 20:13:41.621621,48.0,Male,South,Groceries,9,499,4922.94,Credit Card,4
TXN00910,2023-11-28 04:58:22.702702,31.0,Male,North,Groceries,7,2999,6622.85,Credit Card,5
TXN00911,2023-11-28 13:43:03.783783,,Male,West,Clothing,4,9999,3855.29,UPI,4
TXN00912,2023-11-28 22:27:44.864864,35.0,Female,East,Groceries,3,199,4445.45,Debit Card,5
TXN00913,2023-11-29 07:12:25.945945,51.0,Male,South,Electronics,6,2999,4479.31,Credit Card,3
TXN00914,2023-11-29 15:57:07.027027,28.0,Male,East,Electronics,1,199,5966.75,Cash,4
TXN00915,2023-11-30 00:41:48.108108,58.0,Male,East,Groceries,3,1499,4093.27,Debit Card,4
TXN00916,2023-11-30 09:26:29.189189,29.0,Female,West,Clothing,2,2999,4512.5,Debit Card,1
TXN00917,2023-11-30 18:11:10.270270,66.0,Male,North,Sports,9,9999,4880.84,Debit Card,4
TXN00918,2023-12-01 02:55:51.351351,32.0,Female,West,Sports,3,1499,4409.0,Debit Card,4
TXN00919,2023-12-01 11:40:32.432432,48.0,Female,North,Groceries,2,1499,3699.99,Credit Card,4
TXN00920,2023-12-01 20:25:13.513513,66.0,Male,East,Furniture,4,499,4417.38,UPI,4
TXN00921,2023-12-02 05:09:54.594594,46.0,Female,South,Groceries,2,2999,5402.47,Debit Card,4
TXN00922,2023-12-02 13:54:35.675675,43.0,Female,West,Electronics,1,199,3050.3,Cash,2
TXN00923,2023-12-02 22:39:16.756756,35.0,Male,North,Furniture,6,199,4348.93,Cash,2
TXN00924,2023-12-03 07:23:57.837837,49.0,Female,East,Electronics,8,2999,3415.86,UPI,4
TXN00925,2023-12-03 16:08:38.918918,39.0,Male,North,Clothing,2,4999,5538.45,Credit Card,3
TXN00926,2023-12-04 00:53:20.000000,55.0,Female,North,Furniture,9,499,2494.03,UPI,2
TXN00927,2023-12-04 09:38:01.081081,34.0,Female,North,Groceries,3,499,3574.01,Debit Card,4
TXN00928,2023-12-04 18:22:42.162162,40.0,Male,East,Sports,8,499,4622.48,Credit Card,4
TXN00929,2023-12-05 03:07:23.243243,41.0,Male,South,Electronics,8,199,5953.39,Credit Card,3
TXN00930,2023-12-05 11:52:04.324324,67.0,Female,South,Groceries,3,1499,4126.36,Debit Card,4
TXN00931,2023-12-05 20:36:45.405405,25.0,Female,South,Electronics,3,9999,3578.18,Cash,4
TXN00932,2023-12-06 05:21:26.486486,58.0,Male,North,Groceries,6,4999,6306.9,Debit Card,3
TXN00933,2023-12-06 14:06:07.567567,23.0,Female,East,Furniture,1,499,2578.22,UPI,5
TXN00934,2023-12-06 22:50:48.648648,22.0,Female,North,Groceries,4,199,1737.34,Debit Card,4
TXN00935,2023-12-07 07:35:29.729729,61.0,Female,South,Clothing,1,199,4692.82,Cash,4
TXN00936,2023-12-07 16:20:10.810810,46.0,Female,South,Electronics,3,1499,3637.7,Debit Card,4
TXN00937,2023-12-08 01:04:51.891891,45.0,Male,East,Electronics,9,2999,19836.406723054053,UPI,1
TXN00938,2023-12-08 09:49:32.972972,28.0,Male,North,Groceries,5,2999,4993.36,UPI,4
TXN00939,2023-12-08 18:34:14.054054,18.0,Male,West,Sports,5,9999,4473.06,Cash,4
TXN00940,2023-12-09 03:18:55.135135,60.0,Male,,Electronics,4,9999,3568.23,UPI,5
TXN00941,2023-12-09 12:03:36.216216,36.0,Male,South,Groceries,3,499,2766.06,UPI,5
TXN00942,2023-12-09 20:48:17.297297,26.0,Male,East,Sports,5,9999,5177.15,Debit Card,4
TXN00943,2023-12-10 05:32:58.378378,44.0,Female,North,Groceries,4,499,4928.23,Credit Card,3
TXN00944,2023-12-10 14:17:39.459459,51.0,Male,North,Groceries,8,4999,4088.92,UPI,3
TXN00945,2023-12-10 23:02:20.540540,61.0,Female,South,Furniture,4,9999,6268.23,UPI,3
TXN00946,2023-12-11 07:47:01.621621,21.0,Female,South,Clothing,8,1499,3001.51,Cash,4
TXN00947,2023-12-11 16:31:42.702702,,Female,North,Clothing,6,499,2491.41,Cash,3
TXN00948,2023-12-12 01:16:23.783783,35.0,Male,North,Electronics,5,1499,3425.06,Debit Card,4
TXN00949,2023-12-12 10:01:04.864864,32.0,Female,South,Sports,4,199,4148.94,Debit Card,3
TXN00950,2023-12-12 18:45:45.945945,68.0,Male,North,Sports,4,499,4472.54,UPI,5
TXN00951,2023-12-13 03:30:27.027027,30.0,Female,West,Furniture,4,199,3929.82,Credit Card,2
TXN00952,2023-12-13 12:15:08.108108,36.0,Female,South,Electronics,9,999,4594.3,Credit Card,5
TXN00953,2023-12-13 20:59:49.189189,66.0,Male,North,Clothing,4,1499,2798.28,Debit Card,5
TXN00954,2023-12-14 05:44:30.270270,23.0,Female,South,Electronics,9,999,5817.02,Cash,4
TXN00955,2023-12-14 14:29:11.351351,65.0,Female,East,Electronics,6,499,4107.99,UPI,4
TXN00956,2023-12-14 23:13:52.432432,29.0,Female,South,Groceries,7,199,5451.37,UPI,4
TXN00957,2023-12-15 07:58:33.513513,68.0,Female,South,Sports,3,499,4583.85,Credit Card,4
TXN00958,2023-12-15 16:43:14.594594,54.0,Male,East,Sports,8,999,4711.56,Debit Card,3
TXN00959,2023-12-16 01:27:55.675675,34.0,Female,West,Groceries,3,499,4838.14,Credit Card,3
TXN00960,2023-12-16 10:12:36.756756,40.0,Female,North,Electronics,1,4999,4701.43,Credit Card,4
TXN00961,2023-12-16 18:57:17.837837,43.0,Male,East,Clothing,5,2999,4919.85,Debit Card,4
TXN00962,2023-12-17 03:41:58.918918,46.0,Female,South,Clothing,2,999,5688.65,Cash,4
TXN00963,2023-12-17 12:26:40.000000,50.0,Female,North,Furniture,6,499,4420.1,UPI,3
TXN00964,2023-12-17 21:11:21.081081,44.0,Female,East,Furniture,9,199,4994.08,Cash,4
TXN00965,2023-12-18 05:56:02.162162,42.0,Female,North,Clothing,1,499,4099.5,Debit Card,2
TXN00966,2023-12-18 14:40:43.243243,27.0,Male,North,Clothing,4,199,5812.93,Debit Card,2
TXN00967,2023-12-18 23:25:24.324324,64.0,Female,East,Electronics,1,2999,3442.44,UPI,3
TXN00968,2023-12-19 08:10:05.405405,40.0,Male,North,Clothing,1,499,6217.05,Cash,2
TXN00969,2023-12-19 16:54:46.486486,,Female,West,Groceries,8,9999,4155.02,UPI,2
TXN00970,2023-12-20 01:39:27.567567,38.0,Female,East,Electronics,2,9999,2597.53,Credit Card,5
TXN00971,2023-12-20 10:24:08.648648,60.0,Female,West,Groceries,1,2999,4343.48,Credit Card,1
TXN00972,2023-12-20 19:08:49.729729,30.0,Male,South,Sports,8,999,3437.22,Credit Card,4
TXN00973,2023-12-21 03:53:30.810810,,Female,North,Groceries,4,199,5141.52,Cash,3
TXN00974,2023-12-21 12:38:11.891891,50.0,Female,South,Electronics,3,9999,3469.06,Credit Card,5
TXN00975,2023-12-21 21:22:52.972972,41.0,Male,South,Electronics,4,4999,3700.27,UPI,4
TXN00976,2023-12-22 06:07:34.054054,61.0,Male,North,Groceries,5,999,2083.71,Cash,3
TXN00977,2023-12-22 14:52:15.135135,28.0,Male,East,Clothing,1,199,3693.42,UPI,4
TXN00978,2023-12-22 23:36:56.216216,34.0,Male,North,Clothing,1,2999,1485.26,Debit Card,4
TXN00979,2023-12-23 08:21:37.297297,21.0,Female,South,Groceries,3,9999,2426.03,Cash,4
TXN00980,2023-12-23 17:06:18.378378,64.0,Female,South,Groceries,6,1499,5051.66,UPI,2
TXN00981,2023-12-24 01:50:59.459459,42.0,Female,East,Furniture,1,499,5080.1,UPI,5
TXN00982,2023-12-24 10:35:40.540540,47.0,Female,North,Clothing,2,2999,4676.51,Cash,4
TXN00983,2023-12-24 19:20:21.621621,26.0,Male,South,Furniture,7,199,3116.99,Debit Card,3
TXN00984,2023-12-25 04:05:02.702702,38.0,Female,West,Clothing,1,199,4146.56,Cash,4
TXN00985,2023-12-25 12:49:43.783783,37.0,Female,South,Electronics,7,199,4195.97,Credit Card,4
TXN00986,2023-12-25 21:34:24.864864,36.0,Female,South,Groceries,4,199,2902.63,Credit Card,5
TXN00987,2023-12-26 06:19:05.945945,36.0,Female,East,Groceries,6,499,5883.81,Debit Card,4
TXN00988,2023-12-26 15:03:47.027027,29.0,Male,West,Sports,8,999,5182.65,UPI,4
TXN00989,2023-12-26 23:48:28.108108,54.0,Female,South,Groceries,9,4999,3952.52,UPI,2
TXN00990,2023-12-27 08:33:09.189189,59.0,Female,South,Sports,6,1499,4230.11,UPI,5
TXN00991,2023-12-27 17:17:50.270270,34.0,Female,West,Sports,9,499,4433.39,Cash,4
TXN00992,2023-12-28 02:02:31.351351,54.0,Male,North,Groceries,4,199,1913.26,Cash,3
TXN00993,2023-12-28 10:47:12.432432,65.0,Male,North,Groceries,6,499,3923.16,Debit Card,2
TXN00994,2023-12-28 19:31:53.513513,56.0,Female,South,Groceries,8,2999,3436.18,Credit Card,3
TXN00995,2023-12-29 04:16:34.594594,45.0,Female,South,Sports,9,4999,3078.19,UPI,5
TXN00996,2023-12-29 13:01:15.675675,58.0,Female,North,Furniture,3,199,3885.17,Credit Card,3
TXN00997,2023-12-29 21:45:56.756756,52.0,Male,East,Electronics,2,1499,6213.41,Cash,4
TXN00998,2023-12-30 06:30:37.837837,64.0,Female,West,Furniture,6,199,4917.74,Cash,1
TXN00999,2023-12-30 15:15:18.918918,65.0,Female,West,Electronics,4,4999,3560.28,Cash,4
TXN01000,2023-12-31 00:00:00.000000,35.0,Female,East,Clothing,1,1499,4841.29,Credit Card,4
TXN00979,2023-12-23 08:21:37.297297,21.0,Female,South,Groceries,3,9999,2426.03,Cash,4
TXN00197,2023-03-13 09:58:11.891891,65.0,Female,West,Electronics,7,9999,2292.91,Cash,3
TXN00270,2023-04-09 00:20:10.810810,52.0,Female,West,Groceries,5,9999,3104.59,Cash,4
TXN00735,2023-09-25 10:38:33.513513,23.0,Male,West,Groceries,6,199,3823.32,Debit Card,3
TXN00795,2023-10-17 07:19:38.378378,52.0,Female,East,Clothing,8,2999,2989.22,Debit Card,3
TXN00400,2023-05-26 09:09:11.351351,42.0,Female,North,Sports,6,9999,3990.25,Credit Card,5
TXN00344,2023-05-05 23:26:50.810810,61.0,Female,South,Electronics,6,1499,2594.45,Cash,2
TXN00901,2023-11-24 22:16:12.972972,39.0,Female,North,Sports,9,9999,4612.91,Credit Card,3
TXN00761,2023-10-04 22:00:21.621621,26.0,Female,North,Clothing,5,199,3555.29,Cash,1
TXN00492,2023-06-28 21:40:10.810810,53.0,Male,East,Sports,9,2999,4183.96,Cash,5
TXN00139,2023-02-20 06:46:29.189189,54.0,Male,West,Clothing,7,499,2920.65,Credit Card,3
TXN00038,2023-01-14 11:33:20.000000,65.0,Female,North,Groceries,6,2999,1145.81,Debit Card,4
